 
 ________________________________________
 
 i     Parity    J        energy       Tz
    1   -1    0   5.55856   1
 
 -  p(h)^-1 -
 7 3        0.07229
 7 5        0.01472
11 3        0.05377
17 1       -0.00434
19 3        0.02164
19 5       -0.91929
 8 4       -0.28296
 8 6        0.05280
12 4       -0.09332
18 2       -0.01296
20 4       -0.05427
20 6        0.22674
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   87   -1    3  19.63923  -1
 
 -  p(h)^-1 -
 7 4        0.96370
 7 6       -0.10539
11 4        0.13524
17 2       -0.00099
19 4        0.03605
19 6       -0.20147
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   88   -1    3  19.93580   0
 
 -  p(h)^-1 -
 7 3        0.18612
 7 5       -0.07032
11 3        0.48488
17 1       -0.01744
19 3        0.06493
19 5        0.28547
 8 4       -0.11217
 8 6        0.00870
12 4       -0.13252
18 2       -0.01121
20 4       -0.01547
20 6        0.78020
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   89   -1    3  20.34367   0
 
 -  p(h)^-1 -
 7 3        0.01934
 7 5       -0.01965
11 3        0.79281
17 1       -0.00795
19 3       -0.01961
19 5       -0.00207
 8 4       -0.22068
 8 6        0.07654
12 4       -0.10866
18 2       -0.02266
20 4       -0.04303
20 6       -0.54910
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   90   -1    3  21.33900   0
 
 -  p(h)^-1 -
 7 3        0.15964
 7 5       -0.04992
11 3       -0.21863
17 1       -0.02248
19 3        0.07273
19 5        0.08030
 8 4       -0.02563
 8 6        0.03818
12 4       -0.94771
18 2       -0.00850
20 4        0.00542
20 6       -0.10774
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   91   -1    3  22.56581  -1
 
 -  p(h)^-1 -
 7 4       -0.18456
 7 6        0.08295
11 4       -0.05918
17 2       -0.00950
19 4       -0.05591
19 6       -0.97588
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   92   -1    3  24.02028  -1
 
 -  p(h)^-1 -
 7 4       -0.14052
 7 6        0.01706
11 4        0.98774
17 2       -0.01144
19 4       -0.05825
19 6       -0.02842
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   93   -1    3  24.62824   1
 
 -  p(h)^-1 -
 8 3        0.04475
 8 5       -0.03095
12 3       -0.04683
18 1       -0.00759
20 3       -0.99647
20 5        0.04279
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   94   -1    3  26.59521   0
 
 -  p(h)^-1 -
 7 3        0.04340
 7 5       -0.00547
11 3        0.00669
17 1       -0.00849
19 3       -0.99374
19 5       -0.00146
 8 4        0.00196
 8 6       -0.03054
12 4       -0.07765
18 2       -0.00057
20 4        0.01904
20 6        0.05585
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   95   -1    3  27.90627   0
 
 -  p(h)^-1 -
 7 3        0.00303
 7 5       -0.02606
11 3       -0.04307
17 1        0.00025
19 3       -0.01962
19 5        0.04099
 8 4        0.04283
 8 6       -0.00392
12 4        0.00692
18 2        0.00766
20 4       -0.99671
20 6       -0.00194
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   96   -1    3  30.16992  -1
 
 -  p(h)^-1 -
 7 4        0.05043
 7 6       -0.03407
11 4       -0.04952
17 2        0.00657
19 4       -0.99576
19 6        0.04756
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   97   -1    3  40.41143   1
 
 -  p(h)^-1 -
 8 3       -0.00358
 8 5        0.01130
12 3        0.01248
18 1       -0.99978
20 3        0.00607
20 5       -0.01038
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   98   -1    3  42.43001   0
 
 -  p(h)^-1 -
 7 3        0.00082
 7 5       -0.00534
11 3       -0.01568
17 1       -0.99857
19 3        0.00520
19 5        0.00047
 8 4       -0.00257
 8 6        0.01303
12 4        0.03020
18 2       -0.03699
20 4        0.00026
20 6       -0.00977
 
 ________________________________________
 
 i     Parity    J        energy       Tz
   99   -1    3  43.75608   0
 
 -  p(h)^-1 -
 7 3       -0.00283
 7 5        0.01319
11 3        0.02656
17 1       -0.03800
19 3        0.00119
19 5       -0.01084
 8 4       -0.00105
 8 6       -0.00250
12 4       -0.01621
18 2        0.99862
20 4        0.00555
20 6       -0.00005
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  100   -1    3  46.15470  -1
 
 -  p(h)^-1 -
 7 4       -0.00183
 7 6        0.00848
11 4        0.01120
17 2        0.99984
19 4        0.00520
19 6       -0.00965
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  101   -1    4  13.06461   1
 
 -  p(h)^-1 -
 8 3        0.99982
18 1        0.01568
20 3        0.01060
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  102   -1    4  15.91654   0
 
 -  p(h)^-1 -
 7 3        0.89220
17 1        0.01410
19 3        0.01254
 8 4        0.45110
18 2       -0.01037
20 4       -0.00455
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  103   -1    4  16.94538   0
 
 -  p(h)^-1 -
 7 3       -0.45005
17 1        0.00048
19 3       -0.03744
 8 4        0.89141
18 2       -0.00534
20 4        0.03770
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  104   -1    4  19.49121  -1
 
 -  p(h)^-1 -
 7 4        0.99976
17 2       -0.01609
19 4        0.01511
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  105   -1    4  24.30805   1
 
 -  p(h)^-1 -
 8 3       -0.01042
18 1       -0.01168
20 3        0.99988
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  106   -1    4  26.38602   0
 
 -  p(h)^-1 -
 7 3        0.02518
17 1        0.00739
19 3       -0.99188
 8 4       -0.02383
18 2       -0.00590
20 4       -0.12203
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  107   -1    4  27.76652   0
 
 -  p(h)^-1 -
 7 3        0.02441
17 1       -0.00370
19 3       -0.12063
 8 4       -0.03465
18 2        0.00632
20 4        0.99177
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  108   -1    4  29.83563  -1
 
 -  p(h)^-1 -
 7 4        0.01493
17 2       -0.01103
19 4       -0.99983
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  109   -1    4  40.19581   1
 
 -  p(h)^-1 -
 8 3        0.01580
18 1       -0.99981
20 3       -0.01152
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  110   -1    4  42.35576   0
 
 -  p(h)^-1 -
 7 3        0.01283
17 1       -0.99823
19 3       -0.00701
 8 4        0.00727
18 2        0.05690
20 4       -0.00501
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  111   -1    4  43.67528   0
 
 -  p(h)^-1 -
 7 3        0.00612
17 1        0.05712
19 3       -0.00477
 8 4        0.00912
18 2        0.99827
20 4       -0.00656
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  112   -1    4  46.00316  -1
 
 -  p(h)^-1 -
 7 4        0.01625
17 2        0.99981
19 4       -0.01078
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  113    1    0  12.08649   1
 
 -  p(h)^-1 -
10 1       -0.05022
14 5        0.99368
16 3       -0.10043
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  114    1    0  14.36165   0
 
 -  p(h)^-1 -
 9 1       -0.04271
13 5        0.98239
15 3        0.01385
10 2       -0.01029
14 6       -0.13959
16 4        0.11536
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  115    1    0  15.37302   0
 
 -  p(h)^-1 -
 9 1        0.00291
13 5        0.12991
15 3        0.16787
10 2        0.04240
14 6        0.97458
16 4        0.05771
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  116    1    0  17.56878  -1
 
 -  p(h)^-1 -
 9 2        0.04673
13 6        0.99403
15 4       -0.09864
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  117    1    0  20.67118   1
 
 -  p(h)^-1 -
10 1       -0.05469
14 5        0.09767
16 3        0.99371
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  118    1    0  21.80330   0
 
 -  p(h)^-1 -
 9 1        0.07738
13 5       -0.07852
15 3        0.89679
10 2       -0.09841
14 6       -0.16269
16 4        0.38401
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  119    1    0  23.56785   0
 
 -  p(h)^-1 -
 9 1       -0.09138
13 5        0.09297
15 3        0.40077
10 2        0.01630
14 6       -0.02819
16 4       -0.90627
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  120    1    0  26.13723  -1
 
 -  p(h)^-1 -
 9 2        0.04861
13 6        0.09637
15 4        0.99416
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  121    1    0  30.02303   0
 
 -  p(h)^-1 -
 9 1       -0.75133
13 5       -0.04625
15 3        0.07422
10 2        0.64243
14 6       -0.03923
16 4        0.11661
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  122    1    0  32.47189   1
 
 -  p(h)^-1 -
10 1       -0.99724
14 5       -0.05540
16 3       -0.04944
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  123    1    0  35.39472   0
 
 -  p(h)^-1 -
 9 1       -0.64756
13 5       -0.03305
15 3       -0.03567
10 2       -0.75857
14 6        0.04364
16 4        0.03113
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  124    1    0  38.44953  -1
 
 -  p(h)^-1 -
 9 2       -0.99772
13 6        0.05125
15 4        0.04382
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  125    1    1  11.95714   1
 
 -  p(h)^-1 -
10 1        0.00997
12 1        0.01531
14 3        0.03648
14 5       -0.97867
16 3       -0.00238
16 5       -0.20132
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  126    1    1  12.80779   1
 
 -  p(h)^-1 -
10 1        0.04146
12 1       -0.00232
14 3       -0.03609
14 5        0.20020
16 3        0.01558
16 5       -0.97808
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  127    1    1  13.93815   0
 
 -  p(h)^-1 -
 9 1        0.00172
11 1        0.00195
13 3       -0.00134
13 5        0.99358
15 3        0.02991
15 5        0.03724
10 2       -0.00990
12 2       -0.01066
14 4        0.03104
14 6        0.07134
16 4        0.02710
16 6       -0.05923
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  128    1    1  14.50199   0
 
 -  p(h)^-1 -
 9 1       -0.02361
11 1       -0.00943
13 3        0.01882
13 5       -0.00922
15 3       -0.02545
15 5        0.95622
10 2       -0.00824
12 2       -0.01446
14 4        0.00980
14 6       -0.26357
16 4       -0.01339
16 6        0.11781
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  129    1    1  15.03091   0
 
 -  p(h)^-1 -
 9 1       -0.00062
11 1        0.01477
13 3       -0.05511
13 5        0.07155
15 3       -0.01984
15 5       -0.24698
10 2        0.00339
12 2       -0.00034
14 4        0.00145
14 6       -0.95596
16 4       -0.02444
16 6       -0.12557
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  130    1    1  15.76515   0
 
 -  p(h)^-1 -
 9 1       -0.01680
11 1        0.00861
13 3       -0.00290
13 5       -0.06988
15 3        0.00464
15 5        0.14437
10 2       -0.03013
12 2        0.01117
14 4       -0.03454
14 6        0.08598
16 4        0.01974
16 6       -0.98177
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  131    1    1  17.41354  -1
 
 -  p(h)^-1 -
 9 2       -0.01088
11 2        0.01276
13 4        0.03469
13 6       -0.97019
15 4       -0.00054
15 6       -0.23928
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  132    1    1  18.17277  -1
 
 -  p(h)^-1 -
 9 2       -0.03796
11 2       -0.00242
13 4       -0.04084
13 6        0.23804
15 4        0.01751
15 6       -0.96949
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  133    1    1  19.98476   1
 
 -  p(h)^-1 -
10 1       -0.07283
12 1        0.00441
14 3       -0.89724
14 5       -0.03629
16 3       -0.43368
16 5        0.01567
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  134    1    1  20.75140   1
 
 -  p(h)^-1 -
10 1        0.07774
12 1       -0.00997
14 3        0.42738
14 5        0.02328
16 3       -0.90010
16 5       -0.02202
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  135    1    1  21.72118   0
 
 -  p(h)^-1 -
 9 1        0.05306
11 1        0.00669
13 3        0.85972
13 5       -0.01690
15 3        0.46279
15 5       -0.01806
10 2       -0.00565
12 2        0.00094
14 4        0.18129
14 6       -0.05600
16 4        0.08395
16 6       -0.01207
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  136    1    1  22.48566   0
 
 -  p(h)^-1 -
 9 1        0.04447
11 1        0.00682
13 3        0.46283
13 5        0.02724
15 3       -0.87370
15 5       -0.02935
10 2        0.01080
12 2       -0.00334
14 4        0.07523
14 6        0.00644
16 4       -0.11264
16 6       -0.01717
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  137    1    1  23.05534   0
 
 -  p(h)^-1 -
 9 1        0.01996
11 1       -0.00068
13 3        0.18437
13 5        0.03860
15 3        0.07909
15 5        0.00026
10 2        0.06560
12 2       -0.00606
14 4       -0.88002
14 6       -0.00200
16 4       -0.42285
16 6        0.01698
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  138    1    1  23.87879   0
 
 -  p(h)^-1 -
 9 1       -0.02969
11 1       -0.00226
13 3       -0.06188
13 5        0.00352
15 3        0.11745
15 5       -0.00218
10 2       -0.05590
12 2        0.00831
14 4        0.42171
14 6        0.02889
16 4       -0.89378
16 6       -0.02781
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  139    1    1  25.61725  -1
 
 -  p(h)^-1 -
 9 2        0.05853
11 2        0.00506
13 4       -0.83479
13 6       -0.03376
15 4       -0.54619
15 6        0.01471
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  140    1    1  26.30055  -1
 
 -  p(h)^-1 -
 9 2       -0.08089
11 2       -0.00948
13 4        0.54012
13 6        0.02745
15 4       -0.83672
15 6       -0.02793
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  141    1    1  31.27130   1
 
 -  p(h)^-1 -
10 1       -0.98933
12 1       -0.09136
14 3        0.09699
14 5        0.00158
16 3       -0.03723
16 5       -0.04557
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  142    1    1  33.59052   0
 
 -  p(h)^-1 -
 9 1       -0.98510
11 1        0.13998
13 3        0.07053
13 5        0.00380
15 3       -0.01586
15 5       -0.02539
10 2       -0.04480
12 2        0.03192
14 4       -0.02096
14 6        0.00302
16 4        0.01826
16 6        0.01690
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  143    1    1  34.67718   0
 
 -  p(h)^-1 -
 9 1       -0.02998
11 1        0.09438
13 3       -0.01369
13 5        0.00632
15 3        0.01280
15 5        0.01569
10 2        0.97839
12 2        0.15841
14 4        0.07800
14 6        0.00604
16 4       -0.01849
16 6       -0.02751
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  144    1    1  35.27864   1
 
 -  p(h)^-1 -
10 1        0.08974
12 1       -0.99564
14 3       -0.01651
14 5       -0.01605
16 3        0.01044
16 5        0.00366
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  145    1    1  37.26506   0
 
 -  p(h)^-1 -
 9 1       -0.14592
11 1       -0.97748
13 3        0.01631
13 5        0.00234
15 3       -0.00349
15 5       -0.01525
10 2        0.10640
12 2       -0.10510
14 4        0.00805
14 6       -0.00953
16 4        0.00207
16 6       -0.01409
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  146    1    1  37.39912  -1
 
 -  p(h)^-1 -
 9 2       -0.99112
11 2        0.07991
13 4       -0.09092
13 6       -0.00162
15 4        0.03474
15 6        0.04266
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  147    1    1  38.51294   0
 
 -  p(h)^-1 -
 9 1       -0.02160
11 1        0.12471
13 3       -0.00436
13 5       -0.01090
15 3        0.00595
15 5       -0.00937
10 2        0.14410
12 2       -0.98096
14 4        0.01910
14 6        0.00670
16 4       -0.00697
16 6       -0.01490
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  148    1    1  41.18217  -1
 
 -  p(h)^-1 -
 9 2       -0.07845
11 2       -0.99666
13 4       -0.01613
13 6       -0.01356
15 4        0.00792
15 6        0.00305
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  149    1    2  12.78058   1
 
 -  p(h)^-1 -
 8 1       -0.01540
12 1       -0.00829
14 3        0.01235
16 3        0.02934
16 5        0.99931
18 3       -0.00638
20 1       -0.00428
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  150    1    2  14.38393   0
 
 -  p(h)^-1 -
 7 1        0.01998
11 1       -0.00861
13 3        0.06772
15 3        0.03675
15 5       -0.96609
17 3       -0.01296
19 1       -0.02010
 8 2        0.03245
12 2       -0.00381
14 4        0.06649
16 4        0.04864
16 6       -0.22668
18 4        0.01469
20 2       -0.01538
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  151    1    2  15.66197   0
 
 -  p(h)^-1 -
 7 1        0.02777
11 1        0.00075
13 3        0.06368
15 3        0.05564
15 5        0.23826
17 3       -0.00505
19 1       -0.00931
 8 2        0.00892
12 2       -0.00925
14 4        0.04067
16 4        0.01366
16 6       -0.96584
18 4        0.01244
20 2       -0.01364
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  152    1    2  18.11392  -1
 
 -  p(h)^-1 -
 7 2       -0.01627
11 2       -0.00773
13 4        0.01329
15 4        0.02681
15 6        0.99938
17 4        0.00275
19 2       -0.00355
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  153    1    2  19.89432   1
 
 -  p(h)^-1 -
 8 1        0.00117
12 1       -0.01079
14 3        0.89061
16 3       -0.45306
16 5        0.00243
18 3        0.03716
20 1       -0.00639
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  154    1    2  20.63576   1
 
 -  p(h)^-1 -
 8 1        0.01777
12 1       -0.01988
14 3        0.45162
16 3        0.89071
16 5       -0.03142
18 3        0.03123
20 1        0.00032
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  155    1    2  21.77926   0
 
 -  p(h)^-1 -
 7 1       -0.02456
11 1        0.01598
13 3       -0.91488
15 3       -0.24967
15 5       -0.07419
17 3       -0.02278
19 1        0.00987
 8 2       -0.03161
12 2        0.03098
14 4       -0.21142
16 4       -0.18591
16 6       -0.10554
18 4        0.03402
20 2        0.01249
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  156    1    2  22.31102   0
 
 -  p(h)^-1 -
 7 1        0.00314
11 1        0.00143
13 3        0.31435
15 3       -0.88989
15 5       -0.02005
17 3       -0.02074
19 1        0.00600
 8 2       -0.00462
12 2        0.00218
14 4       -0.32147
16 4        0.05159
16 6       -0.04828
18 4       -0.00635
20 2       -0.00104
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  157    1    2  23.25337   1
 
 -  p(h)^-1 -
 8 1        0.18073
12 1       -0.00818
14 3       -0.04828
16 3       -0.01339
16 5        0.00990
18 3        0.98201
20 1       -0.01807
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  158    1    2  23.32306   0
 
 -  p(h)^-1 -
 7 1        0.03021
11 1       -0.02675
13 3       -0.12948
15 3       -0.37484
15 5        0.03778
17 3        0.09473
19 1       -0.00949
 8 2        0.00992
12 2       -0.00094
14 4        0.90918
16 4        0.05825
16 6        0.01874
18 4       -0.01185
20 2       -0.00350
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  159    1    2  23.84867   0
 
 -  p(h)^-1 -
 7 1        0.00132
11 1       -0.00138
13 3       -0.18697
15 3        0.01958
15 5        0.02920
17 3        0.00639
19 1        0.00110
 8 2       -0.01517
12 2        0.01290
14 4       -0.08303
16 4        0.97795
16 6        0.00618
18 4        0.00680
20 2       -0.00112
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  160    1    2  24.84737   0
 
 -  p(h)^-1 -
 7 1        0.03077
11 1        0.07832
13 3       -0.00516
15 3        0.01340
15 5       -0.02208
17 3        0.93742
19 1       -0.00047
 8 2       -0.04958
12 2        0.08059
14 4       -0.09277
16 4       -0.01409
16 6       -0.01840
18 4       -0.30870
20 2        0.00895
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  161    1    2  25.52778  -1
 
 -  p(h)^-1 -
 7 2       -0.00079
11 2       -0.00926
13 4        0.84430
15 4       -0.53457
15 6        0.00310
17 4       -0.03549
19 2       -0.00619
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  162    1    2  26.17343  -1
 
 -  p(h)^-1 -
 7 2       -0.01614
11 2        0.02076
13 4       -0.53340
15 4       -0.84448
15 6        0.02957
17 4        0.02793
19 2        0.00046
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  163    1    2  26.22504   0
 
 -  p(h)^-1 -
 7 1       -0.12429
11 1        0.05905
13 3       -0.02742
15 3       -0.00233
15 5       -0.00687
17 3       -0.30591
19 1        0.01782
 8 2        0.09647
12 2        0.04427
14 4        0.02005
16 4        0.00645
16 6       -0.01626
18 4       -0.93505
20 2       -0.00803
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  164    1    2  28.89213  -1
 
 -  p(h)^-1 -
 7 2        0.14915
11 2       -0.00913
13 4       -0.04581
15 4       -0.00661
15 6        0.00579
17 4       -0.98750
19 2       -0.01848
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  165    1    2  31.37286   0
 
 -  p(h)^-1 -
 7 1        0.69747
11 1       -0.28547
13 3       -0.04895
15 3       -0.00274
15 5        0.02371
17 3        0.02718
19 1       -0.03173
 8 2        0.58889
12 2       -0.26638
14 4       -0.05196
16 4       -0.00296
16 6        0.02771
18 4       -0.07218
20 2       -0.02981
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  166    1    2  31.74905   1
 
 -  p(h)^-1 -
 8 1        0.96594
12 1        0.16066
14 3        0.00323
16 3       -0.01067
16 5        0.01581
18 3       -0.17472
20 1        0.10128
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  167    1    2  34.73415   0
 
 -  p(h)^-1 -
 7 1       -0.65137
11 1       -0.20156
13 3       -0.00475
15 3       -0.00848
15 5        0.01434
17 3        0.10675
19 1       -0.08472
 8 2        0.70486
12 2        0.05526
14 4       -0.00730
16 4        0.00776
16 6       -0.00950
18 4        0.11226
20 2        0.05935
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  168    1    2  35.33485   1
 
 -  p(h)^-1 -
 8 1       -0.15113
12 1        0.98574
14 3        0.01780
16 3        0.01494
16 5        0.00516
18 3        0.03594
20 1       -0.06011
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  169    1    2  37.82150   0
 
 -  p(h)^-1 -
 7 1        0.03182
11 1        0.90834
13 3       -0.00505
15 3       -0.00955
15 5        0.00272
17 3       -0.01185
19 1        0.00627
 8 2        0.29434
12 2       -0.27249
14 4        0.01921
16 4        0.00978
16 6        0.00748
18 4        0.07440
20 2        0.08157
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  170    1    2  38.06284  -1
 
 -  p(h)^-1 -
 7 2        0.96937
11 2        0.16729
13 4        0.00268
15 4       -0.01072
15 6        0.01732
17 4        0.14290
19 2        0.10718
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  171    1    2  38.95539   0
 
 -  p(h)^-1 -
 7 1       -0.25086
11 1       -0.17463
13 3       -0.02160
15 3       -0.00734
15 5       -0.00640
17 3        0.06617
19 1       -0.15876
 8 2       -0.22243
12 2       -0.90264
14 4       -0.01109
16 4        0.00395
16 6       -0.00304
18 4       -0.06675
20 2       -0.08709
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  172    1    2  41.20178  -1
 
 -  p(h)^-1 -
 7 2       -0.15804
11 2        0.98457
13 4        0.01816
15 4        0.01478
15 6        0.00427
17 4       -0.03270
19 2       -0.06338
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  173    1    2  42.22658   1
 
 -  p(h)^-1 -
 8 1       -0.10446
12 1        0.04304
14 3        0.00551
16 3       -0.00132
16 5        0.00322
18 3        0.03807
20 1        0.99285
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  174    1    2  44.03190   0
 
 -  p(h)^-1 -
 7 1       -0.06551
11 1       -0.07376
13 3        0.00465
15 3        0.00402
15 5       -0.01670
17 3        0.02628
19 1        0.97326
 8 2        0.03198
12 2       -0.15754
14 4        0.01059
16 4        0.00367
16 6       -0.01439
18 4        0.00924
20 2        0.12556
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  175    1    2  45.46868   0
 
 -  p(h)^-1 -
 7 1       -0.04384
11 1        0.07863
13 3       -0.00977
15 3       -0.00219
15 5        0.00939
17 3        0.01284
19 1        0.13529
 8 2        0.07068
12 2        0.04963
14 4       -0.00304
16 4       -0.00338
16 6        0.01320
18 4        0.02716
20 2       -0.98227
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  176    1    2  47.90371  -1
 
 -  p(h)^-1 -
 7 2       -0.11211
11 2        0.04456
13 4        0.00558
15 4       -0.00087
15 6        0.00209
17 4       -0.03615
19 2        0.99202
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  177    1    3  15.61953   1
 
 -  p(h)^-1 -
 8 1       -0.06508
16 3        0.00450
18 3        0.03061
18 5       -0.99732
20 1        0.01304
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  178    1    3  17.69420   0
 
 -  p(h)^-1 -
 7 1        0.06311
15 3       -0.01027
17 3       -0.02875
17 5        0.99730
19 1       -0.01279
 8 2        0.00875
16 4       -0.01462
18 4        0.00488
18 6        0.00063
20 2        0.00045
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  179    1    3  18.72427   0
 
 -  p(h)^-1 -
 7 1        0.01143
15 3       -0.02231
17 3       -0.00691
17 5       -0.00151
19 1       -0.00012
 8 2        0.07436
16 4       -0.01207
18 4        0.03424
18 6       -0.99615
20 2       -0.01271
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  180    1    3  20.16285   1
 
 -  p(h)^-1 -
 8 1        0.01424
16 3       -0.99857
18 3       -0.04457
18 5       -0.00713
20 1       -0.02504
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  181    1    3  21.10982  -1
 
 -  p(h)^-1 -
 7 2       -0.05619
15 4        0.00650
17 4       -0.02576
17 6        0.99798
19 2        0.01287
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  182    1    3  22.22567   0
 
 -  p(h)^-1 -
 7 1       -0.00827
15 3       -0.99232
17 3        0.04632
17 5       -0.00648
19 1        0.02350
 8 2        0.00452
16 4        0.10955
18 4       -0.00381
18 6        0.02076
20 2       -0.00541
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  183    1    3  23.03369   1
 
 -  p(h)^-1 -
 8 1        0.10048
16 3       -0.04290
18 3        0.99370
18 5        0.02365
20 1       -0.00766
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  184    1    3  23.60774   0
 
 -  p(h)^-1 -
 7 1       -0.00386
15 3        0.10755
17 3       -0.03294
17 5        0.01456
19 1        0.00094
 8 2        0.01078
16 4        0.99122
18 4        0.06231
18 6       -0.01103
20 2       -0.02195
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  185    1    3  25.04917   0
 
 -  p(h)^-1 -
 7 1        0.06229
15 3        0.04908
17 3        0.99331
17 5        0.02599
19 1       -0.00669
 8 2       -0.00644
16 4        0.03200
18 4       -0.07170
18 6       -0.01064
20 2       -0.00036
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  186    1    3  25.68264  -1
 
 -  p(h)^-1 -
 7 2        0.00932
15 4       -0.99897
17 4        0.03631
17 6        0.00828
19 2       -0.02429
 
 ________________________________________
 
 i     Parity    J        energy       Tz
  187    1    3  26.22902   0
 
 -  p(h)^-1 -
 7 1       -0.02282
15 3        0.00681
17 3       -0.07224
17 5        0.00447
19 1        0.00196
 8 2        0.08028
16 4        0.05771
18 4       -0.99174
18 6       -0.02864
